Name,Male,Female,Incidence,Frequency
Tebogo,43,57,14307,1:153
Mpho,56,44,14064,1:155
Thato,52,48,14043,1:156
Kabelo,94,6,11353,1:192
Kagiso,76,24,11036,1:198
Lesego,41,59,10946,1:200
Neo,9,91,10261,1:213
Kabo,90,10,9564,1:228
Thabo,94,6,9163,1:238
Lebogang,33,67,8958,1:244
Boitumelo,22,78,8899,1:245
Kelebogile,14,86,8762,1:249
Tshepo,68,32,8546,1:256
Katlego,53,47,8467,1:258
Masego,13,87,8398,1:260
Gofaone,48,52,8277,1:264
Karabo,76,24,8098,1:270
Thabang,85,15,7771,1:281
Kefilwe,12,88,7744,1:282
Gaone,26,74,7565,1:289
Malebogo,9,91,7560,1:289
Thapelo,76,24,7459,1:293
Onalenna,32,68,7317,1:299
Tumelo,68,32,7074,1:309
Goitseone,42,58,7021,1:311
Kealeboga,70,30,6879,1:318
Gorata,15,85,6863,1:318
Kgomotso,23,77,6858,1:319
Thatayaone,78,22,6832,1:320
Tshepiso,38,62,6810,1:321
Obakeng,83,17,6504,1:336
Lorato,3,97,6473,1:337
Refilwe,16,84,6462,1:338
Keitumetse,13,87,6325,1:345
Kago,73,27,6220,1:351
Joseph,100,0,6199,1:352
Keneilwe,12,88,6199,1:352
Emmanuel,100,0,6130,1:356
Oteng,84,16,5903,1:370
Tshegofatso,15,85,5898,1:370
Oratile,39,61,5835,1:374
Thabiso,86,14,5792,1:377
Ofentse,79,21,5787,1:377
Omphile,61,39,5761,1:379
Tsholofelo,28,72,5724,1:382
Tumisang,60,40,5602,1:390
David,100,0,5518,1:396
Kaone,53,47,5465,1:400
Tefo,80,20,5165,1:423
Mogomotsi,89,11,5122,1:426
Keabetswe,65,35,5096,1:429
Laone,51,49,5064,1:431
Kamogelo,35,65,4996,1:437
Itumeleng,42,58,4985,1:438
Mothusi,98,2,4969,1:440
Amogelang,31,69,4896,1:446
Mmoloki,91,9,4822,1:453
Onkabetse,74,26,4822,1:453
Bakang,71,29,4801,1:455
Lesedi,35,65,4684,1:466
Oarabile,55,45,4648,1:470
Onkemetse,43,57,4632,1:472
Goitsemodimo,52,48,4626,1:472
Michael,100,0,4421,1:494
Pako,92,8,4410,1:495
Phenyo,92,8,4410,1:495
Otsile,83,17,4400,1:496
Mooketsi,99,1,4389,1:498
Olebogeng,46,54,4373,1:500
Moses,100,0,4347,1:503
Koketso,70,30,4289,1:509
Dimpho,56,44,4284,1:510
Aobakwe,87,13,4262,1:513
Dineo,2,98,4162,1:525
Keletso,34,66,4162,1:525
Samuel,100,0,3956,1:552
Kitso,70,30,3935,1:555
Tshephang,56,44,3935,1:555
John,100,0,3893,1:561
Onneile,21,79,3888,1:562
Bonolo,34,66,3856,1:567
Onalethata,47,53,3835,1:570
Amantle,21,79,3804,1:574
Mompati,99,1,3777,1:578
Khumo,51,49,3767,1:580
Thuso,82,18,3761,1:581
Daniel,100,0,3745,1:583
Tshepho,52,48,3745,1:583
Gomolemo,52,48,3719,1:587
Keamogetse,18,82,3709,1:589
Odirile,81,19,3677,1:594
One,28,72,3677,1:594
Naledi,2,98,3666,1:596
Lame,26,74,3556,1:614
Nametso,26,74,3534,1:618
Tshiamo,50,50,3534,1:618
Patrick,100,0,3508,1:623
Omphemetse,61,39,3503,1:624
Wame,26,74,3450,1:633
Elizabeth,0,100,3434,1:636
Tshepang,62,38,3418,1:639
Moemedi,97,3,3387,1:645
Bokamoso,65,35,3376,1:647
Maipelo,7,93,3297,1:663
Nonofo,53,47,3292,1:664
Olorato,38,62,3223,1:678
Goabaone,53,47,3197,1:683
Othusitse,93,7,3160,1:691
Ookeditse,70,30,3155,1:692
Modise,100,0,3128,1:698
Pearl,0,100,3091,1:707
Peter,100,0,3091,1:707
Edwin,100,0,3044,1:718
Kedibonye,8,92,3044,1:718
Kutlo,42,58,3028,1:721
Tlotlo,52,48,3017,1:724
Boago,62,38,2996,1:729
Isaac,100,0,2933,1:745
Kesego,17,83,2917,1:749
Letlhogonolo,85,15,2907,1:751
Precious,5,95,2865,1:762
Segolame,47,53,2854,1:765
Tshenolo,49,51,2854,1:765
Olebile,56,44,2817,1:775
Grace,0,100,2801,1:780
Thuto,72,28,2801,1:780
Tsaone,53,47,2791,1:783
Godiraone,51,49,2780,1:786
Ontiretse,53,47,2743,1:796
Gosego,20,80,2727,1:801
Boineelo,21,79,2717,1:804
Tlamelo,51,49,2696,1:810
Phemelo,59,41,2685,1:814
Mosimanegape,100,0,2664,1:820
Oaitse,61,39,2653,1:823
Botshelo,48,52,2632,1:830
Annah,0,100,2622,1:833
Bame,21,79,2611,1:837
Goitsemang,35,65,2606,1:838
Patricia,1,99,2595,1:842
Tuelo,55,45,2580,1:847
Mompoloki,86,14,2537,1:861
Agnes,0,100,2516,1:868
Ronald,100,0,2495,1:876
Victor,100,0,2458,1:889
Andrew,100,0,2448,1:892
Kgalalelo,6,94,2442,1:895
Baboloki,60,40,2374,1:920
Boitshepo,24,76,2369,1:922
Joyce,0,100,2369,1:922
Kesegofetse,33,67,2363,1:924
Keorapetse,76,24,2342,1:933
Kutlwano,49,51,2305,1:948
James,100,0,2295,1:952
Edward,100,0,2263,1:965
Simon,100,0,2263,1:965
Boipelo,13,87,2253,1:970
Tirelo,74,26,2247,1:972
Matshidiso,17,83,2242,1:974
Robert,100,0,2242,1:974
Godfrey,100,0,2221,1:984
Kesaobaka,41,59,2216,1:986
Onkarabile,58,42,2210,1:988
Jacob,100,0,2205,1:991
Boikanyo,69,31,2195,1:995
Segametsi,0,100,2179,1:1003
Ishmael,100,0,2173,1:1005
Benjamin,100,0,2131,1:1025
Eric,100,0,2126,1:1027
Matlhogonolo,39,61,2126,1:1027
Gaolatlhe,55,45,2115,1:1033
Keolebogile,34,66,2100,1:1040
Lucky,67,33,2100,1:1040
Bontle,0,100,2078,1:1051
Ruth,0,100,2073,1:1054
Bokang,84,16,2068,1:1056
Phatsimo,38,62,2063,1:1059
Richard,100,0,2057,1:1062
Rebaone,73,27,2052,1:1065
Ontlametse,37,63,2047,1:1067
Opelo,37,63,2047,1:1067
Sarah,0,100,2042,1:1070
Innocent,100,0,2031,1:1076
Tshoganetso,47,53,2026,1:1078
Tiroyaone,81,19,1989,1:1098
Marea,0,100,1978,1:1104
Botho,24,76,1968,1:1110
Boikhutso,36,64,1962,1:1113
Maria,0,100,1962,1:1113
Larona,62,38,1957,1:1116
Alfred,100,0,1952,1:1119
